,Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
10404,Orlando Magic,,Terrence Ross,Golden State Warriors,W,02/28/2019,26:39,5,14,.357,4,12,.333,2,2,1.000,0,4,4,5,1,0,2,3,16,+17
10405,Orlando Magic,,Wesley Iwundu,Golden State Warriors,W,02/28/2019,26:28,1,3,.333,0,1,.000,2,2,1.000,1,3,4,2,0,0,2,0,4,-1
10406,Orlando Magic,,Isaiah Briscoe,Golden State Warriors,W,02/28/2019,20:57,3,7,.429,0,1,.000,2,2,1.000,2,7,9,2,0,1,1,1,8,0
10407,Orlando Magic,,Khem Birch,Golden State Warriors,W,02/28/2019,17:51,3,4,.750,0,0,,1,2,.500,0,2,2,1,0,1,1,1,7,+1
10408,Cleveland Cavaliers,,Jordan Clarkson,New York Knicks,W,02/28/2019,28:57,7,13,.538,3,8,.375,5,6,.833,0,2,2,1,1,0,1,2,22,+4
10409,Cleveland Cavaliers,,Larry Nance,New York Knicks,W,02/28/2019,19:28,3,4,.750,0,1,.000,0,0,,0,2,2,2,1,0,3,6,6,-6
10410,Cleveland Cavaliers,,David Nwaba,New York Knicks,W,02/28/2019,18:29,3,4,.750,1,1,1.000,0,0,,0,1,1,3,0,0,1,4,7,+1
10411,Cleveland Cavaliers,,Matthew Dellavedova,New York Knicks,W,02/28/2019,16:29,2,5,.400,0,2,.000,0,0,,0,1,1,4,0,0,1,2,4,+4
10412,Cleveland Cavaliers,,Marquese Chriss,New York Knicks,W,02/28/2019,12:58,0,5,.000,0,3,.000,0,0,,1,6,7,1,1,0,0,1,0,-14
10413,Cleveland Cavaliers,,Nik Stauskas,New York Knicks,W,02/28/2019,6:43,0,1,.000,0,1,.000,0,0,,1,1,2,0,0,0,0,0,0,+3
10414,New York Knicks,,Allonzo Trier,Cleveland Cavaliers,L,02/28/2019,32:00,8,15,.533,2,4,.500,4,5,.800,2,2,4,1,0,0,1,3,22,-7
10415,New York Knicks,,Mitchell Robinson,Cleveland Cavaliers,L,02/28/2019,28:24,5,5,1.000,0,0,,2,2,1.000,2,5,7,0,1,2,0,6,12,-1
10416,New York Knicks,,Henry Ellenson,Cleveland Cavaliers,L,02/28/2019,26:50,4,10,.400,3,5,.600,2,2,1.000,0,5,5,0,1,0,0,5,13,-6
10417,New York Knicks,,Emmanuel Mudiay,Cleveland Cavaliers,L,02/28/2019,22:22,4,10,.400,1,2,.500,1,2,.500,0,1,1,6,0,0,2,1,10,-4
10418,New York Knicks,,John Jenkins,Cleveland Cavaliers,L,02/28/2019,9:13,1,3,.333,0,0,,0,0,,0,0,0,0,0,0,1,0,2,-7
10419,Miami Heat,,Dwyane Wade,Houston Rockets,L,02/28/2019,26:00,6,15,.400,0,2,.000,0,0,,0,3,3,1,1,0,2,0,12,-1
10420,Miami Heat,,Goran Dragić,Houston Rockets,L,02/28/2019,24:54,5,12,.417,3,6,.500,8,8,1.000,0,5,5,5,1,0,0,1,21,+15
10421,Miami Heat,,Derrick Jones,Houston Rockets,L,02/28/2019,20:16,1,2,.500,0,0,,1,2,.500,2,3,5,0,1,0,0,2,3,+2
10422,Miami Heat,,Rodney McGruder,Houston Rockets,L,02/28/2019,6:03,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,0,2,3,+7
10423,Houston Rockets,,Gerald Green,Miami Heat,W,02/28/2019,33:57,2,9,.222,2,9,.222,0,0,,0,1,1,2,0,0,2,2,6,0
10424,Houston Rockets,,Austin Rivers,Miami Heat,W,02/28/2019,30:55,7,8,.875,3,4,.750,0,0,,0,2,2,2,0,0,0,4,17,+8
10425,Houston Rockets,,Nenê Hilário,Miami Heat,W,02/28/2019,7:00,0,3,.000,0,0,,0,0,,0,1,1,0,0,1,1,2,0,-11
10426,Philadelphia 76ers,,Mike Scott,Oklahoma City Thunder,W,02/28/2019,20:54,3,9,.333,3,7,.429,0,0,,0,3,3,1,0,2,0,3,9,+1
10427,Philadelphia 76ers,,T.J. McConnell,Oklahoma City Thunder,W,02/28/2019,17:03,1,4,.250,0,0,,0,0,,1,1,2,6,2,0,1,2,2,+6
10428,Philadelphia 76ers,,James Ennis,Oklahoma City Thunder,W,02/28/2019,16:20,2,6,.333,0,2,.000,0,0,,2,1,3,0,0,0,1,0,4,-2
10429,Philadelphia 76ers,,Amir Johnson,Oklahoma City Thunder,W,02/28/2019,13:51,2,4,.500,0,0,,0,0,,0,3,3,0,1,0,2,5,4,-7
10430,Oklahoma City Thunder,,Dennis Schröder,Philadelphia 76ers,L,02/28/2019,33:29,4,15,.267,2,5,.400,4,5,.800,0,1,1,7,1,0,3,4,14,+7
10431,Oklahoma City Thunder,,Abdel Nader,Philadelphia 76ers,L,02/28/2019,16:41,1,1,1.000,1,1,1.000,2,2,1.000,0,3,3,0,1,0,0,1,5,-4
10432,Oklahoma City Thunder,,Raymond Felton,Philadelphia 76ers,L,02/28/2019,11:32,0,2,.000,0,1,.000,0,0,,0,0,0,2,0,0,1,2,0,+6
10433,Oklahoma City Thunder,,Nerlens Noel,Philadelphia 76ers,L,02/28/2019,9:50,1,2,.500,0,0,,2,2,1.000,0,2,2,1,0,1,0,1,4,+2
10434,Oklahoma City Thunder,,Patrick Patterson,Philadelphia 76ers,L,02/28/2019,4:35,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0,-2
10435,Utah Jazz,,Jae Crowder,Denver Nuggets,W,02/28/2019,24:16,2,9,.222,1,5,.200,1,2,.500,1,1,2,1,0,0,0,1,6,-3
10436,Utah Jazz,,Kyle Korver,Denver Nuggets,W,02/28/2019,22:10,8,15,.533,6,10,.600,0,0,,0,3,3,2,1,0,2,2,22,+9
10437,Utah Jazz,,Thabo Sefolosha,Denver Nuggets,W,02/28/2019,11:50,3,4,.750,3,3,1.000,0,0,,0,2,2,0,2,0,1,1,9,+16
10438,Utah Jazz,,Grayson Allen,Denver Nuggets,W,02/28/2019,10:10,0,2,.000,0,1,.000,0,2,.000,0,0,0,1,0,0,0,2,0,+5
10439,Denver Nuggets,,Gary Harris,Utah Jazz,L,02/28/2019,22:45,3,10,.300,0,3,.000,2,2,1.000,2,2,4,4,0,0,1,2,8,+2
10440,Denver Nuggets,,Mason Plumlee,Utah Jazz,L,02/28/2019,21:36,5,9,.556,0,0,,1,1,1.000,4,5,9,6,2,0,2,0,11,-9
10441,Denver Nuggets,,Monte Morris,Utah Jazz,L,02/28/2019,15:59,1,6,.167,0,0,,0,0,,0,0,0,1,0,0,0,0,2,-7
10442,Denver Nuggets,,Isaiah Thomas,Utah Jazz,L,02/28/2019,11:18,2,6,.333,0,2,.000,0,0,,0,1,1,0,0,0,2,1,4,-10
10443,Denver Nuggets,,Juan Hernangómez,Utah Jazz,L,02/28/2019,10:29,0,2,.000,0,2,.000,0,0,,0,2,2,0,1,0,0,3,0,0
10444,Denver Nuggets,,Torrey Craig,Utah Jazz,L,02/28/2019,2:20,0,1,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,0,0,-3
10445,Chicago Bulls,,Ryan Arcidiacono,Atlanta Hawks,W,03/01/2019,37:56,3,5,.600,2,3,.667,2,2,1.000,0,6,6,1,0,0,1,4,10,+11
10446,Chicago Bulls,,Wayne Selden,Atlanta Hawks,W,03/01/2019,31:49,1,6,.167,0,4,.000,3,6,.500,0,2,2,4,3,0,0,2,5,-17
10447,Chicago Bulls,,Shaquille Harrison,Atlanta Hawks,W,03/01/2019,15:02,4,6,.667,0,1,.000,5,7,.714,0,3,3,2,1,0,0,3,13,+5
10448,Chicago Bulls,,Timothé Luwawu-Cabarrot,Atlanta Hawks,W,03/01/2019,14:19,2,5,.400,0,2,.000,0,0,,0,2,2,1,1,0,0,1,4,-1
10449,Chicago Bulls,,Cristiano Felício,Atlanta Hawks,W,03/01/2019,5:28,0,0,,0,0,,2,2,1.000,0,1,1,0,0,0,1,2,2,-1
10450,Atlanta Hawks,,Vince Carter,Chicago Bulls,L,03/01/2019,44:53,5,14,.357,3,10,.300,0,0,,1,6,7,1,1,1,1,5,13,-2
10451,Atlanta Hawks,,DeAndre' Bembry,Chicago Bulls,L,03/01/2019,36:33,6,11,.545,1,2,.500,0,0,,0,7,7,2,1,0,2,1,13,+3
10452,Atlanta Hawks,,Alex Len,Chicago Bulls,L,03/01/2019,35:53,9,12,.750,2,4,.500,4,9,.444,2,8,10,1,1,2,1,5,24,-7
10453,Atlanta Hawks,,Kent Bazemore,Chicago Bulls,L,03/01/2019,30:44,1,8,.125,1,5,.200,1,2,.500,0,2,2,2,2,0,2,3,4,-10
10454,Atlanta Hawks,,Jaylen Adams,Chicago Bulls,L,03/01/2019,11:52,1,4,.250,1,4,.250,0,0,,1,2,3,2,0,0,0,1,3,+5
10455,Atlanta Hawks,,Justin Anderson,Chicago Bulls,L,03/01/2019,4:56,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,2,0,-3
10456,Charlotte Hornets,,Jeremy Lamb,Brooklyn Nets,W,03/01/2019,34:43,7,15,.467,1,3,.333,7,7,1.000,0,1,1,0,0,1,0,3,22,+9
10457,Charlotte Hornets,,Frank Kaminsky,Brooklyn Nets,W,03/01/2019,24:05,7,12,.583,1,2,.500,0,0,,3,4,7,1,0,1,4,5,15,+2
10458,Charlotte Hornets,,Tony Parker,Brooklyn Nets,W,03/01/2019,18:26,6,12,.500,0,2,.000,0,0,,0,2,2,5,0,1,1,1,12,+1
10459,Charlotte Hornets,,Bismack Biyombo,Brooklyn Nets,W,03/01/2019,4:57,0,2,.000,0,0,,2,2,1.000,1,1,2,0,0,0,1,1,2,-7
10460,Brooklyn Nets,,DeMarre Carroll,Charlotte Hornets,L,03/01/2019,26:10,5,10,.500,3,5,.600,7,8,.875,0,6,6,1,0,1,0,0,20,-1
10461,Brooklyn Nets,,Spencer Dinwiddie,Charlotte Hornets,L,03/01/2019,23:16,6,13,.462,1,5,.200,2,3,.667,0,0,0,4,1,0,2,5,15,+2
10462,Brooklyn Nets,,Allen Crabbe,Charlotte Hornets,L,03/01/2019,22:44,2,4,.500,1,3,.333,0,0,,0,2,2,1,0,0,0,3,5,-4
10463,Brooklyn Nets,,Rodions Kurucs,Charlotte Hornets,L,03/01/2019,17:59,3,4,.750,0,1,.000,0,0,,2,1,3,1,0,0,1,1,6,+9
10464,Brooklyn Nets,,Rondae Hollis-Jefferson,Charlotte Hornets,L,03/01/2019,15:16,3,3,1.000,0,0,,0,0,,1,3,4,3,0,0,1,2,6,+11
10465,Brooklyn Nets,,Ed Davis,Charlotte Hornets,L,03/01/2019,9:44,0,0,,0,0,,0,0,,0,4,4,0,0,0,0,2,0,+1
10466,Brooklyn Nets,,Shabazz Napier,Charlotte Hornets,L,03/01/2019,3:53,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,+2
10467,Washington Wizards,,Jabari Parker,Boston Celtics,L,03/01/2019,22:18,5,10,.500,1,3,.333,1,3,.333,2,3,5,4,0,0,4,2,12,+4
10468,Washington Wizards,,Thomas Bryant,Boston Celtics,L,03/01/2019,16:23,1,3,.333,0,1,.000,0,0,,2,5,7,1,1,2,0,0,2,0
10469,Washington Wizards,,Troy Brown,Boston Celtics,L,03/01/2019,13:21,3,7,.429,0,1,.000,1,1,1.000,0,4,4,1,1,1,0,0,7,+8
10470,Washington Wizards,,Chasson Randle,Boston Celtics,L,03/01/2019,9:21,0,2,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,0,0,+6
10471,Washington Wizards,,Wesley Johnson,Boston Celtics,L,03/01/2019,8:32,1,5,.200,1,4,.250,0,0,,0,0,0,1,0,0,1,2,3,0
10472,Boston Celtics,,Jaylen Brown,Washington Wizards,W,03/01/2019,26:45,4,13,.308,1,6,.167,4,4,1.000,0,3,3,1,0,0,1,0,13,+1
10473,Boston Celtics,,Gordon Hayward,Washington Wizards,W,03/01/2019,24:09,0,2,.000,0,1,.000,3,4,.750,1,3,4,4,0,1,3,2,3,+1
10474,Boston Celtics,,Terry Rozier,Washington Wizards,W,03/01/2019,18:24,3,7,.429,0,2,.000,0,0,,1,2,3,2,2,0,1,2,6,-3
10475,Boston Celtics,,Daniel Theis,Washington Wizards,W,03/01/2019,18:03,5,9,.556,1,3,.333,0,0,,3,2,5,1,2,0,0,3,11,-6
10476,Boston Celtics,,Robert Williams,Washington Wizards,W,03/01/2019,0:45,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
10477,Portland Trail Blazers,,Jake Layman,Toronto Raptors,L,03/01/2019,26:59,5,10,.500,1,4,.250,2,3,.667,1,6,7,1,2,1,2,4,13,+11
10478,Portland Trail Blazers,,Rodney Hood,Toronto Raptors,L,03/01/2019,21:18,1,6,.167,0,2,.000,1,2,.500,1,2,3,0,0,0,1,3,3,+6
10479,Portland Trail Blazers,,Seth Curry,Toronto Raptors,L,03/01/2019,18:43,3,7,.429,1,3,.333,2,2,1.000,1,1,2,0,1,0,1,0,9,+12
10480,Portland Trail Blazers,,Meyers Leonard,Toronto Raptors,L,03/01/2019,18:38,1,2,.500,0,1,.000,0,0,,0,1,1,1,0,0,0,2,2,-8
10481,Portland Trail Blazers,,Zach Collins,Toronto Raptors,L,03/01/2019,9:58,0,1,.000,0,1,.000,0,0,,2,2,4,1,0,1,3,2,0,+9
10482,Toronto Raptors,,Norman Powell,Portland Trail Blazers,W,03/01/2019,17:10,2,5,.400,0,2,.000,0,0,,0,1,1,2,0,1,1,1,4,-11
10483,Toronto Raptors,,Jeremy Lin,Portland Trail Blazers,W,03/01/2019,16:30,4,8,.500,0,1,.000,0,0,,0,0,0,1,0,0,1,1,8,-10
10484,Toronto Raptors,,Serge Ibaka,Portland Trail Blazers,W,03/01/2019,15:39,0,5,.000,0,2,.000,2,2,1.000,1,6,7,0,0,1,0,3,2,-18
10485,Toronto Raptors,,OG Anunoby,Portland Trail Blazers,W,03/01/2019,13:48,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,1,0,1,2,-14
10486,Toronto Raptors,,Patrick McCaw,Portland Trail Blazers,W,03/01/2019,11:13,0,0,,0,0,,0,0,,1,0,1,0,3,0,1,0,0,-12
10487,New Orleans Pelicans,,Frank Jackson,Phoenix Suns,W,03/01/2019,24:59,3,6,.500,3,3,1.000,0,0,,0,5,5,0,1,0,3,1,9,+13
10488,New Orleans Pelicans,,Darius Miller,Phoenix Suns,W,03/01/2019,22:22,3,7,.429,2,6,.333,0,0,,0,0,0,4,1,0,1,1,8,+9
10489,New Orleans Pelicans,,E'Twaun Moore,Phoenix Suns,W,03/01/2019,21:51,5,9,.556,4,5,.800,6,6,1.000,0,3,3,3,2,0,2,4,20,+17
10490,New Orleans Pelicans,,Cheick Diallo,Phoenix Suns,W,03/01/2019,21:07,7,9,.778,0,0,,1,2,.500,2,9,11,1,2,0,0,1,15,+12
10491,New Orleans Pelicans,,Jahlil Okafor,Phoenix Suns,W,03/01/2019,8:01,2,3,.667,0,0,,0,0,,0,1,1,1,0,0,0,1,4,-2
10492,Phoenix Suns,,Mikal Bridges,New Orleans Pelicans,L,03/01/2019,27:35,2,2,1.000,1,1,1.000,2,2,1.000,0,2,2,4,3,0,1,4,7,-1
10493,Phoenix Suns,,Josh Jackson,New Orleans Pelicans,L,03/01/2019,21:41,2,8,.250,0,2,.000,2,2,1.000,0,3,3,3,0,0,2,1,6,+1
10494,Phoenix Suns,,Richaun Holmes,New Orleans Pelicans,L,03/01/2019,19:27,3,7,.429,0,0,,4,6,.667,3,1,4,1,2,1,1,3,10,-13
10495,Phoenix Suns,,De'Anthony Melton,New Orleans Pelicans,L,03/01/2019,17:04,2,7,.286,2,4,.500,0,0,,0,2,2,2,1,0,1,1,6,-5
10496,Phoenix Suns,,Troy Daniels,New Orleans Pelicans,L,03/01/2019,16:50,5,9,.556,4,6,.667,1,1,1.000,1,3,4,0,1,0,1,0,15,-3
10497,Los Angeles Clippers,,Montrezl Harrell,Sacramento Kings,W,03/01/2019,29:54,5,13,.385,0,1,.000,5,6,.833,4,4,8,1,1,1,3,3,15,-10
10498,Los Angeles Clippers,,Lou Williams,Sacramento Kings,W,03/01/2019,28:10,6,17,.353,0,5,.000,5,9,.556,1,2,3,4,1,0,2,1,17,-6
10499,Los Angeles Clippers,,JaMychal Green,Sacramento Kings,W,03/01/2019,19:31,3,7,.429,1,3,.333,1,2,.500,2,8,10,0,1,1,1,2,8,-2
10500,Los Angeles Clippers,,Garrett Temple,Sacramento Kings,W,03/01/2019,15:01,0,1,.000,0,1,.000,0,0,,0,1,1,3,0,0,0,2,0,-4
10501,Los Angeles Clippers,,Tyrone Wallace,Sacramento Kings,W,03/01/2019,2:54,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-2
10502,Los Angeles Clippers,,Sindarius Thornwell,Sacramento Kings,W,03/01/2019,0:16,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1
10503,Sacramento Kings,,Corey Brewer,Los Angeles Clippers,L,03/01/2019,18:51,4,5,.800,0,1,.000,0,0,,1,1,2,3,1,0,0,3,8,+4
10504,Sacramento Kings,,Harry Giles,Los Angeles Clippers,L,03/01/2019,16:34,7,13,.538,0,0,,1,2,.500,1,4,5,2,1,0,1,1,15,+5
10505,Sacramento Kings,,Alec Burks,Los Angeles Clippers,L,03/01/2019,13:30,2,4,.500,0,2,.000,0,0,,0,3,3,0,1,1,0,2,4,+9
10506,Sacramento Kings,,Nemanja Bjelica,Los Angeles Clippers,L,03/01/2019,13:06,2,4,.500,1,3,.333,0,0,,0,3,3,0,0,3,0,2,5,+9
10507,Sacramento Kings,,Yogi Ferrell,Los Angeles Clippers,L,03/01/2019,8:34,0,3,.000,0,0,,2,2,1.000,0,2,2,0,0,0,1,1,2,-4
10508,Milwaukee Bucks,,Pat Connaughton,Los Angeles Lakers,W,03/01/2019,25:43,4,6,.667,1,2,.500,0,0,,4,1,5,4,0,1,1,1,9,+13
10509,Milwaukee Bucks,,Ersan İlyasova,Los Angeles Lakers,W,03/01/2019,23:40,4,8,.500,2,4,.500,2,2,1.000,0,2,2,1,2,0,1,3,12,+18
10510,Milwaukee Bucks,,Nikola Mirotić,Los Angeles Lakers,W,03/01/2019,22:05,4,7,.571,1,4,.250,2,2,1.000,1,4,5,2,1,0,2,1,11,+5
10511,Milwaukee Bucks,,Tony Snell,Los Angeles Lakers,W,03/01/2019,22:00,1,5,.200,0,4,.000,0,0,,1,3,4,2,1,0,0,1,2,+1
10512,Milwaukee Bucks,,Isaiah Canaan,Los Angeles Lakers,W,03/01/2019,2:54,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-5
10513,Los Angeles Lakers,,Kentavious Caldwell-Pope,Milwaukee Bucks,L,03/01/2019,22:31,3,5,.600,1,3,.333,0,0,,0,3,3,2,1,0,2,3,7,-22
10514,Los Angeles Lakers,,Josh Hart,Milwaukee Bucks,L,03/01/2019,14:56,2,3,.667,1,2,.500,0,0,,0,2,2,1,0,1,0,3,5,-1
10515,Los Angeles Lakers,,Mike Muscala,Milwaukee Bucks,L,03/01/2019,14:05,1,2,.500,1,2,.500,0,0,,1,0,1,2,0,1,0,1,3,-8
10516,Los Angeles Lakers,,JaVale McGee,Milwaukee Bucks,L,03/01/2019,10:28,3,4,.750,0,0,,0,0,,1,1,2,0,0,1,0,1,6,+8
10517,Detroit Pistons,,Luke Kennard,Cleveland Cavaliers,W,03/02/2019,22:02,10,15,.667,6,7,.857,0,0,,1,4,5,1,0,1,1,2,26,+12
10518,Detroit Pistons,,Ish Smith,Cleveland Cavaliers,W,03/02/2019,22:02,5,9,.556,0,2,.000,1,1,1.000,1,4,5,6,0,0,1,5,11,+12
10519,Detroit Pistons,,Langston Galloway,Cleveland Cavaliers,W,03/02/2019,21:00,2,8,.250,2,6,.333,2,2,1.000,1,2,3,0,2,0,0,3,8,+14
10520,Detroit Pistons,,Thon Maker,Cleveland Cavaliers,W,03/02/2019,20:21,2,3,.667,0,1,.000,1,2,.500,1,5,6,2,0,1,1,1,5,+11
10521,Detroit Pistons,,Glenn Robinson,Cleveland Cavaliers,W,03/02/2019,14:29,3,7,.429,0,2,.000,0,0,,1,3,4,0,0,2,0,1,6,+10
10522,Detroit Pistons,,Zaza Pachulia,Cleveland Cavaliers,W,03/02/2019,9:13,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,+3
10523,Detroit Pistons,,Sviatoslav Mykhailiuk,Cleveland Cavaliers,W,03/02/2019,4:46,1,2,.500,1,1,1.000,0,0,,0,0,0,2,0,0,0,0,3,+2
10524,Detroit Pistons,,Khyri Thomas,Cleveland Cavaliers,W,03/02/2019,4:46,0,1,.000,0,0,,0,0,,0,1,1,1,1,0,0,2,0,+2
10525,Cleveland Cavaliers,,David Nwaba,Detroit Pistons,L,03/02/2019,27:48,3,7,.429,2,3,.667,0,0,,1,4,5,1,1,0,1,2,8,-13
10526,Cleveland Cavaliers,,Jordan Clarkson,Detroit Pistons,L,03/02/2019,23:12,4,13,.308,0,3,.000,3,3,1.000,2,1,3,3,2,0,0,2,11,-16
10527,Cleveland Cavaliers,,Channing Frye,Detroit Pistons,L,03/02/2019,20:28,3,6,.500,2,5,.400,0,0,,0,4,4,2,0,1,0,2,8,-19
10528,Cleveland Cavaliers,,Matthew Dellavedova,Detroit Pistons,L,03/02/2019,17:37,0,3,.000,0,2,.000,2,2,1.000,0,1,1,1,0,0,1,2,2,-13
10529,Cleveland Cavaliers,,Nik Stauskas,Detroit Pistons,L,03/02/2019,16:58,2,5,.400,0,1,.000,4,4,1.000,1,2,3,0,0,0,0,0,8,-10
10530,Orlando Magic,,Terrence Ross,Indiana Pacers,W,03/02/2019,27:15,8,17,.471,3,11,.273,4,4,1.000,0,3,3,1,1,0,0,2,23,+8
10531,Orlando Magic,,Isaiah Briscoe,Indiana Pacers,W,03/02/2019,18:09,2,4,.500,0,1,.000,0,0,,0,1,1,0,1,0,2,4,4,-4
10532,Orlando Magic,,Wesley Iwundu,Indiana Pacers,W,03/02/2019,17:25,2,5,.400,0,0,,0,0,,0,3,3,1,0,0,0,2,4,+6
10533,Orlando Magic,,Khem Birch,Indiana Pacers,W,03/02/2019,15:57,3,3,1.000,0,0,,1,2,.500,2,1,3,1,0,1,0,1,7,+10
10534,Orlando Magic,,Jerian Grant,Indiana Pacers,W,03/02/2019,12:24,2,3,.667,1,1,1.000,2,2,1.000,0,0,0,2,1,1,1,1,7,+9
10535,Indiana Pacers,,Cory Joseph,Orlando Magic,L,03/02/2019,22:16,6,9,.667,0,1,.000,2,3,.667,0,3,3,3,0,0,0,1,14,-3
10536,Indiana Pacers,,Kyle O'Quinn,Orlando Magic,L,03/02/2019,17:23,3,4,.750,0,0,,0,0,,1,3,4,4,0,1,1,2,6,-9
10537,Indiana Pacers,,Tyreke Evans,Orlando Magic,L,03/02/2019,13:24,1,5,.200,0,2,.000,1,1,1.000,0,3,3,0,0,0,2,1,3,-4
10538,Indiana Pacers,,Doug McDermott,Orlando Magic,L,03/02/2019,12:47,3,4,.750,0,1,.000,0,0,,0,1,1,0,0,0,0,2,6,-4
10539,Indiana Pacers,,T.J. Leaf,Orlando Magic,L,03/02/2019,11:13,0,1,.000,0,0,,0,0,,0,2,2,1,0,0,0,0,0,-3
10540,Brooklyn Nets,,Rodions Kurucs,Miami Heat,L,03/02/2019,27:41,3,9,.333,1,5,.200,4,4,1.000,0,7,7,0,0,1,1,0,11,-7
10541,Brooklyn Nets,,Spencer Dinwiddie,Miami Heat,L,03/02/2019,24:45,2,12,.167,0,4,.000,6,7,.857,0,1,1,4,1,1,3,2,10,-11
10542,Brooklyn Nets,,Allen Crabbe,Miami Heat,L,03/02/2019,22:39,1,9,.111,1,9,.111,0,0,,0,4,4,0,1,0,1,2,3,-14
10543,Brooklyn Nets,,DeMarre Carroll,Miami Heat,L,03/02/2019,19:25,3,8,.375,1,6,.167,1,2,.500,2,4,6,0,0,0,0,0,8,-5
10544,Brooklyn Nets,,Ed Davis,Miami Heat,L,03/02/2019,14:10,2,2,1.000,0,0,,0,0,,0,3,3,1,0,0,0,3,4,-10
10545,Brooklyn Nets,,Rondae Hollis-Jefferson,Miami Heat,L,03/02/2019,12:00,1,3,.333,0,0,,3,4,.750,1,1,2,0,2,1,0,0,5,-9
10546,Brooklyn Nets,,Jared Dudley,Miami Heat,L,03/02/2019,7:24,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-5
10547,Miami Heat,,Rodney McGruder,Brooklyn Nets,W,03/02/2019,26:39,6,9,.667,4,6,.667,1,2,.500,1,5,6,2,2,2,1,3,17,+9
10548,Miami Heat,,Derrick Jones,Brooklyn Nets,W,03/02/2019,25:36,7,10,.700,2,4,.500,2,2,1.000,0,4,4,0,0,1,0,2,18,+8
10549,Miami Heat,,Dwyane Wade,Brooklyn Nets,W,03/02/2019,22:30,4,12,.333,1,3,.333,0,0,,2,2,4,4,2,0,4,1,9,+8
10550,Miami Heat,,Duncan Robinson,Brooklyn Nets,W,03/02/2019,5:46,2,4,.500,2,3,.667,0,0,,0,1,1,0,0,0,0,0,6,+2
10551,Miami Heat,,Ryan Anderson,Brooklyn Nets,W,03/02/2019,4:10,0,3,.000,0,1,.000,1,2,.500,2,1,3,0,0,0,0,0,1,+1
10552,Miami Heat,,Udonis Haslem,Brooklyn Nets,W,03/02/2019,3:46,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1
10553,Memphis Grizzlies,,C.J. Miles,Dallas Mavericks,W,03/02/2019,26:25,4,8,.500,3,6,.500,1,1,1.000,0,2,2,4,0,0,0,5,12,+26
10554,Memphis Grizzlies,,Delon Wright,Dallas Mavericks,W,03/02/2019,25:20,2,7,.286,0,2,.000,0,0,,0,6,6,2,0,1,3,4,4,+5
10555,Memphis Grizzlies,,Joakim Noah,Dallas Mavericks,W,03/02/2019,17:13,4,7,.571,0,1,.000,4,5,.800,1,7,8,5,0,2,2,1,12,+21
10556,Memphis Grizzlies,,Chandler Parsons,Dallas Mavericks,W,03/02/2019,15:29,2,5,.400,1,4,.250,0,0,,0,2,2,2,1,0,1,2,5,+23
10557,Memphis Grizzlies,,Ivan Rabb,Dallas Mavericks,W,03/02/2019,13:39,3,3,1.000,0,0,,0,0,,0,2,2,0,0,0,1,0,6,+3
10558,Memphis Grizzlies,,Jevon Carter,Dallas Mavericks,W,03/02/2019,11:44,5,8,.625,4,6,.667,1,1,1.000,0,3,3,0,1,2,1,2,15,+14
10559,Memphis Grizzlies,,Tyler Dorsey,Dallas Mavericks,W,03/02/2019,9:16,0,1,.000,0,1,.000,1,2,.500,0,0,0,0,0,0,1,2,1,+4
10560,Dallas Mavericks,,Maxi Kleber,Memphis Grizzlies,L,03/02/2019,18:13,0,4,.000,0,1,.000,2,2,1.000,4,1,5,1,0,1,1,2,2,-24
10561,Dallas Mavericks,,Devin Harris,Memphis Grizzlies,L,03/02/2019,15:52,0,4,.000,0,1,.000,3,6,.500,1,3,4,2,1,0,1,2,3,-17
10562,Dallas Mavericks,,Trey Burke,Memphis Grizzlies,L,03/02/2019,14:51,2,6,.333,0,2,.000,0,0,,0,0,0,2,0,0,1,0,4,-14
10563,Dallas Mavericks,,Salah Mejri,Memphis Grizzlies,L,03/02/2019,12:34,1,3,.333,0,1,.000,0,0,,2,3,5,2,1,0,2,1,2,-15
10564,Dallas Mavericks,,Ryan Broekhoff,Memphis Grizzlies,L,03/02/2019,12:31,1,5,.200,0,2,.000,0,0,,0,3,3,0,0,0,0,1,2,-5
10565,Dallas Mavericks,,Courtney Lee,Memphis Grizzlies,L,03/02/2019,12:00,1,4,.250,0,2,.000,0,0,,0,1,1,0,0,1,0,0,2,-7
